,0
2131,11.7
2132,11.1
2133,11.0
2134,11.0
2135,11.0
2136,11.7
2137,10.1
2138,10.1
2139,10.0
2140,10.1
2141,10.6
2142,11.0
2143,11.3
2144,11.7
2145,11.3
2146,12.0
2147,12.0
2148,12.3
2149,13.2
2150,13.5
2151,13.5
2152,13.0
2153,12.7
2154,12.9
2155,13.5
2156,13.5
2157,13.9
2158,13.9
2159,14.0
2160,14.0
2161,12.0
2162,14.2
2163,14.2
2164,14.199999999999998
2165,14.4
2166,14.5
2167,14.8
2168,15.5
2169,15.5
2170,16.0
2171,16.0
2172,16.7
2173,18.0
2174,18.0
2175,17.1
2176,16.2
2177,15.8
2178,15.2
2179,15.1
2180,13.5
2181,15.2
2182,13.0
2183,13.0
2184,13.0
2185,13.0
2186,12.8
2187,12.8
2188,12.2
2189,12.3
2190,12.3
2191,12.3
2192,12.7
2193,12.7
2194,14.1
2195,15.2
2196,17.2
2197,17.7
2198,17.7
2199,19.5
2200,21.3
2201,20.3
2202,19.5
2203,16.2
2204,16.2
2205,16.0
2206,18.6
2207,16.0
2208,16.0
2209,16.0
2210,16.0
2211,16.0
2212,15.0
2213,15.0
2214,15.0
2215,15.0
2216,15.0
2217,16.6
2218,18.2
2219,18.6
2220,19.1
2221,17.2
2222,17.1
2223,17.0
2224,17.0
2225,16.2
2226,13.1
2227,13.1
2228,15.6
2229,15.6
2230,13.2
2231,11.9
2232,16.1
2233,14.3
2234,16.3
2235,16.3
2236,16.3
2237,16.1
2238,16.1
2239,16.8
2240,19.6
2241,20.0
2242,21.3
2243,22.5
2244,22.4
2245,23.6
2246,23.6
2247,23.0
2248,22.0
2249,21.0
2250,19.6
2251,19.6
2252,19.2
2253,19.2
2254,19.4
2255,19.3
2256,19.3
2257,19.6
2258,19.6
2259,19.6
2260,19.7
2261,19.4
2262,19.8
2263,19.8
2264,21.0
2265,21.3
2266,21.3
2267,25.9
2268,26.5
2269,25.9
2270,26.4
2271,27.1
2272,23.9
2273,23.9
2274,22.9
2275,22.2
2276,22.1
2277,22.1
2278,22.1
2279,22.1
2280,22.0
2281,21.7
2282,21.0
2283,21.0
2284,17.0
2285,20.9
2286,20.3
2287,21.9
2288,21.9
2289,23.1
2290,25.1
2291,24.7
2292,23.8
2293,23.1
2294,19.2
2295,22.6
2296,22.6
2297,23.8
2298,20.2
2299,19.8
2300,19.3
2301,18.6
2302,18.6
2303,18.6
2304,18.5
2305,18.3
2306,18.4
2307,18.6
2308,19.0
2309,18.6
2310,18.2
2311,18.9
2312,17.7
2313,17.8
2314,17.7
2315,18.2
2316,18.9
2317,18.6
2318,17.9
2319,17.9
2320,18.2
2321,18.1
2322,18.0
2323,18.0
2324,18.0
2325,18.0
2326,18.0
2327,17.8
2328,18.0
2329,18.0
2330,18.0
2331,18.0
2332,18.0
2333,18.0
2334,17.8
2335,17.8
2336,18.0
2337,18.2
2338,18.2
2339,19.2
2340,20.2
2341,20.7
2342,20.6
2343,20.2
2344,19.7
2345,19.7
2346,18.9
2347,18.3
2348,18.1
2349,18.0
2350,18.1
2351,18.2
2352,18.1
2353,18.4
2354,18.2
2355,18.3
2356,18.2
2357,18.3
2358,18.6
2359,18.6
2360,22.2
2361,21.9
2362,23.5
2363,25.8
2364,27.1
2365,28.1
2366,27.3
2367,27.1
2368,26.1
2369,23.5
2370,23.3
2371,23.5
2372,20.8
2373,20.5
2374,20.5
2375,20.8
2376,20.9
2377,21.0
2378,20.1
2379,20.3
2380,20.9
2381,20.1
2382,20.1
2383,21.1
2384,21.8
2385,23.7
2386,25.2
2387,25.7
2388,21.6
2389,21.1
2390,21.1
2391,20.1
2392,20.3
2393,23.3
2394,23.0
2395,20.0
2396,21.1
2397,20.7
2398,21.2
2399,21.9
2400,20.7
2401,21.4
2402,23.1
2403,20.9
2404,20.7
2405,20.3
2406,20.0
2407,20.4
2408,22.6
2409,25.1
2410,25.1
2411,22.6
2412,20.9
2413,18.2
2414,18.3
2415,28.1
2416,18.9
2417,18.9
2418,18.9
2419,20.5
2420,17.4
2421,24.5
2422,17.4
2423,17.0
2424,16.4
2425,16.2
2426,16.3
2427,16.3
2428,16.2
2429,17.0
2430,16.0
2431,16.0
2432,16.0
2433,18.7
2434,18.7
2435,19.0
2436,20.3
2437,20.5
2438,20.5
2439,20.8
2440,22.4
2441,25.1
2442,17.4
2443,17.4
2444,17.4
2445,17.0
2446,17.0
2447,17.0
2448,17.0
2449,15.9
2450,15.6
2451,15.6
2452,15.6
2453,15.3
2454,15.2
2455,15.2
2456,15.9
2457,16.2
2458,16.1
2459,16.2
2460,16.2
2461,16.1
2462,16.2
2463,16.1
2464,16.2
2465,16.2
2466,15.9
2467,15.7
2468,15.8
2469,15.8
2470,15.9
2471,15.9
2472,15.9
2473,15.9
2474,16.2
2475,16.2
2476,18.2
2477,16.2
2478,16.2
2479,18.5
2480,17.1
2481,17.1
2482,17.1
2483,18.5
2484,17.8
2485,18.0
2486,18.0
2487,17.9
2488,17.2
2489,17.3
2490,17.3
2491,18.5
2492,17.1
2493,16.8
2494,16.8
2495,16.6
2496,16.1
2497,16.1
2498,16.2
2499,16.2
2500,16.2
2501,16.2
2502,16.3
2503,16.9
2504,17.2
2505,17.2
2506,18.4
2507,18.8
2508,18.4
2509,18.6
2510,18.5
2511,18.5
2512,18.2
2513,18.0
2514,18.1
2515,18.1
2516,18.0
2517,17.4
2518,17.0
2519,17.1
2520,16.0
2521,16.0
2522,16.0
2523,15.8
2524,15.7
2525,15.7
2526,15.1
2527,15.1
2528,15.2
2529,15.2
2530,15.7
2531,16.0
2532,16.0
2533,16.0
2534,16.0
2535,16.3
2536,17.0
2537,17.2
2538,16.9
2539,16.9
2540,17.0
2541,16.9
2542,17.1
2543,16.9
2544,22.9
2545,22.0
2546,17.3
2547,17.3
2548,17.2
2549,17.1
2550,17.1
2551,17.2
2552,18.1
2553,20.3
2554,20.3
2555,22.4
2556,24.4
2557,27.1
2558,25.9
2559,26.2
2560,25.7
2561,23.9
2562,18.8
2563,20.5
2564,20.0
2565,20.0
2566,17.4
2567,20.0
2568,18.3
2569,18.3
2570,18.3
2571,17.1
2572,18.3
2573,17.0
2574,18.3
2575,19.0
2576,19.0
2577,23.4
2578,25.0
2579,26.0
2580,26.1
2581,27.1
2582,27.4
2583,27.6
2584,26.7
2585,25.2
2586,22.7
2587,22.7
2588,22.5
2589,22.5
2590,21.9
2591,21.8
2592,21.2
2593,21.0
2594,20.8
2595,20.7
2596,20.3
2597,20.0
2598,19.9
2599,20.2
2600,21.9
2601,23.1
2602,28.3
2603,26.7
2604,27.2
2605,26.0
2606,27.0
2607,26.0
2608,24.3
2609,23.2
2610,18.8
2611,22.0
2612,22.1
2613,22.1
2614,22.1
2615,22.0
2616,22.0
2617,21.6
2618,21.4
2619,21.0
2620,20.3
2621,20.3
2622,20.7
2623,20.4
2624,20.2
2625,20.0
2626,20.0
2627,19.9
2628,20.5
2629,21.0
2630,22.0
2631,22.9
2632,22.8
2633,22.9
2634,22.7
2635,22.1
2636,21.9
2637,20.9
2638,20.5
2639,20.4
2640,20.8
2641,20.8
2642,20.0
2643,20.0
2644,19.9
2645,19.9
2646,19.5
2647,19.4
2648,19.8
2649,20.8
2650,21.0
2651,20.7
2652,20.9
2653,21.4
2654,22.2
2655,25.2
2656,24.4
2657,24.5
2658,21.8
2659,21.8
2660,20.9
2661,20.0
2662,19.8
2663,19.8
2664,19.3
2665,19.3
2666,18.9
2667,18.3
2668,17.8
2669,18.3
2670,18.9
2671,19.4
2672,19.4
2673,21.4
2674,24.5
2675,26.9
2676,27.6
2677,27.6
2678,27.0
2679,27.5
2680,27.0
2681,25.7
2682,24.5
2683,23.2
2684,22.6
2685,22.5
2686,21.8
2687,21.8
2688,21.4
2689,21.5
2690,20.0
2691,20.0
2692,20.0
2693,19.5
2694,18.7
2695,19.1
2696,21.8
2697,24.1
2698,21.6
2699,28.3
2700,29.7
2701,30.3
2702,30.3
2703,30.1
2704,29.2
2705,28.0
2706,24.5
2707,22.8
2708,22.8
2709,22.8
2710,22.0
2711,21.9
2712,20.8
2713,19.2
2714,19.2
2715,21.5
2716,18.6
2717,17.5
2718,17.3
2719,17.3
2720,21.9
2721,26.0
2722,28.8
2723,30.1
2724,31.0
2725,31.0
2726,30.9
2727,30.0
2728,29.4
2729,28.0
2730,26.1
2731,25.0
2732,24.6
2733,24.1
2734,23.9
2735,23.1
2736,23.1
2737,21.2
2738,21.2
2739,18.6
2740,19.1
2741,18.6
2742,18.7
2743,19.0
2744,22.0
2745,24.5
2746,28.8
2747,28.8
2748,30.0
2749,31.0
2750,28.7
2751,28.7
2752,29.4
2753,31.2
2754,29.8
2755,25.1
2756,23.9
2757,23.9
2758,22.7
2759,22.2
2760,20.6
2761,21.2
2762,20.6
2763,20.1
2764,20.1
2765,20.1
2766,19.1
2767,19.7
2768,21.9
2769,27.5
2770,26.5
2771,27.8
2772,27.5
2773,28.1
2774,29.0
2775,27.3
2776,27.3
2777,23.6
2778,21.3
2779,20.4
2780,19.0
2781,19.4
2782,19.0
2783,18.6
2784,18.3
2785,18.1
2786,21.6
2787,17.9
2788,17.9
2789,18.0
2790,18.0
2791,18.0
2792,18.9
2793,19.9
2794,19.9
2795,20.0
2796,20.0
2797,20.1
2798,20.1
2799,20.1
2800,20.0
2801,20.1
2802,20.0
2803,20.0
2804,20.0
2805,20.0
2806,20.0
2807,20.0
2808,20.6
2809,20.1
2810,20.1
2811,20.6
2812,20.2
2813,20.1
2814,20.0
2815,20.0
2816,20.1
2817,20.6
2818,21.0
2819,24.0
2820,20.6
2821,20.4
2822,20.2
2823,25.4
2824,21.0
2825,21.2
2826,21.1
2827,21.1
2828,20.6
2829,20.6
2830,21.0
2831,20.6
2832,21.0
2833,21.0
2834,21.0
2835,21.0
2836,20.9
2837,21.1
2838,21.2
2839,21.2
2840,21.1
2841,23.9
2842,24.9
2843,24.1
2844,24.8
2845,26.1
2846,26.1
2847,25.4
2848,24.9
2849,25.1
2850,23.6
2851,23.0
2852,23.0
2853,23.0
2854,23.0
2855,23.0
2856,26.0
2857,23.5
2858,23.5
2859,23.2
2860,23.2
2861,22.7
2862,22.7
2863,23.9
2864,23.9
2865,25.0
2866,26.0
2867,24.1
2868,27.0
2869,27.8
2870,26.2
2871,25.3
2872,23.0
2873,23.0
2874,22.9
2875,22.3
2876,21.9
2877,21.9
2878,21.8
2879,21.6
2880,21.4
2881,21.2
2882,21.2
2883,21.1
2884,21.1
2885,21.1
2886,21.6
2887,21.6
2888,22.2
2889,23.7
2890,25.3
2891,27.0
2892,28.1
2893,27.0
2894,26.1
2895,25.0
2896,24.1
2897,24.0
2898,24.2
2899,24.1
2900,23.7
2901,23.2
2902,22.8
2903,22.8
2904,22.6
2905,22.2
2906,22.1
2907,22.1
2908,22.1
2909,22.1
2910,22.1
2911,23.0
2912,23.0
2913,24.9
2914,25.9
2915,25.3
2916,27.0
2917,27.7
2918,26.4
2919,26.3
2920,26.3
2921,25.8
2922,25.1
2923,24.9
2924,25.1
2925,25.9
2926,24.1
2927,24.1
2928,24.0
2929,23.3
2930,23.1
2931,23.0
2932,23.0
2933,23.0
2934,23.0
2935,23.0
2936,25.0
2937,26.2
2938,27.6
2939,28.9
2940,29.1
2941,30.0
2942,29.9
2943,28.3
2944,25.7
2945,25.0
2946,24.2
2947,25.0
2948,24.6
2949,24.1
2950,24.0
2951,24.1
2952,23.6
2953,23.2
2954,22.0
2955,22.0
2956,22.1
2957,22.0
2958,22.1
2959,23.0
2960,24.6
2961,28.7
2962,30.0
2963,30.0
2964,31.2
2965,32.9
2966,30.2
2967,26.4
2968,26.4
2969,26.9
2970,24.1
2971,22.1
2972,24.9
2973,24.9
2974,24.6
2975,24.1
2976,23.0
2977,23.5
2978,23.5
2979,23.0
2980,24.4
2981,22.9
2982,23.0
2983,23.7
2984,25.0
2985,27.5
2986,29.5
2987,30.5
2988,30.5
2989,29.8
2990,31.2
2991,29.2
2992,28.3
2993,27.5
2994,27.4
2995,26.4
2996,26.4
2997,27.5
2998,27.5
2999,27.5
3000,24.1
3001,25.1
3002,25.0
3003,25.0
3004,24.4
3005,24.1
3006,24.1
3007,24.9
3008,27.0
3009,29.2
3010,30.3
3011,26.1
3012,27.8
3013,30.9
3014,29.5
3015,29.7
3016,29.5
3017,30.0
3018,29.2
3019,28.6
3020,24.4
3021,27.6
3022,27.0
3023,26.6
3024,25.7
3025,26.0
3026,25.7
3027,25.7
3028,25.7
3029,25.7
3030,23.6
3031,25.4
3032,25.6
3033,25.2
3034,26.1
3035,25.6
3036,27.9
3037,27.1
3038,25.6
3039,25.6
3040,25.1
3041,25.1
3042,24.2
3043,23.8
3044,23.3
3045,23.3
3046,23.0
3047,23.0
3048,23.0
3049,23.0
3050,23.0
3051,23.0
3052,23.5
3053,23.5
3054,23.4
3055,23.4
3056,24.6
3057,25.2
3058,25.8
3059,26.6
3060,22.1
3061,26.3
3062,27.1
3063,26.8
3064,26.6
3065,23.0
3066,24.2
3067,24.2
3068,24.3
3069,24.1
3070,24.1
3071,24.1
3072,23.1
3073,23.1
3074,23.0
3075,23.0
3076,23.2
3077,23.5
3078,23.2
3079,23.8
3080,24.7
3081,25.1
3082,27.1
3083,27.9
3084,28.9
3085,27.4
3086,29.2
3087,28.3
3088,30.4
3089,29.8
3090,29.0
3091,26.9
3092,26.1
3093,25.7
3094,25.9
3095,25.5
3096,25.7
3097,25.7
3098,24.9
3099,24.9
3100,24.1
3101,23.9
3102,23.7
3103,23.8
3104,25.9
3105,28.0
3106,28.0
3107,31.1
3108,32.0
3109,32.5
3110,32.6
3111,31.9
3112,31.2
3113,30.4
3114,27.0
3115,27.0
3116,26.1
3117,26.8
3118,25.7
3119,25.2
3120,25.2
3121,25.1
3122,23.8
3123,24.8
3124,25.8
3125,25.0
3126,25.0
3127,25.0
3128,27.9
3129,28.9
3130,29.9
3131,30.9
3132,31.2
3133,32.0
3134,32.2
3135,31.4
3136,31.9
3137,30.0
3138,29.0
3139,28.4
3140,27.9
3141,27.4
3142,28.9
3143,26.6
3144,25.5
3145,25.9
3146,25.2
3147,25.0
3148,24.6
3149,24.6
3150,24.2
3151,24.7
3152,26.6
3153,28.2
3154,30.0
3155,31.2
3156,31.1
3157,26.5
3158,27.7
3159,29.9
3160,28.9
3161,28.1
3162,28.0
3163,25.7
3164,27.3
3165,27.0
3166,26.1
3167,25.6
3168,25.1
3169,24.9
3170,23.9
3171,24.2
3172,24.0
3173,25.1
3174,24.0
3175,24.3
3176,25.7
3177,29.0
3178,30.0
3179,30.5
3180,32.1
3181,32.3
3182,29.9
3183,32.3
3184,31.8
3185,30.4
3186,29.0
3187,28.5
3188,30.2
3189,28.5
3190,27.1
3191,27.0
3192,25.9
3193,26.0
3194,25.9
3195,25.3
3196,25.3
3197,23.8
3198,24.6
3199,25.3
3200,26.0
3201,28.9
3202,29.3
3203,31.0
3204,32.1
3205,32.8
3206,33.0
3207,28.9
3208,28.9
3209,28.0
3210,28.1
3211,28.1
3212,27.5
3213,27.2
3214,27.1
3215,26.9
3216,26.6
3217,26.5
3218,26.0
3219,25.0
3220,25.8
3221,25.5
3222,25.1
3223,25.8
3224,26.0
3225,27.2
3226,29.0
3227,30.5
3228,28.3
3229,33.0
3230,30.5
3231,31.2
3232,29.6
3233,28.5
3234,28.0
3235,27.1
3236,26.3
3237,26.1
3238,25.8
3239,25.8
3240,25.4
3241,25.3
3242,25.1
3243,24.8
3244,24.4
3245,24.2
3246,24.1
3247,23.6
3248,26.8
3249,27.2
3250,28.6
3251,29.7
3252,29.0
3253,28.6
3254,26.0
3255,27.2
3256,26.0
3257,25.0
3258,25.0
3259,24.100000000000005
3260,24.100000000000005
3261,24.0
3262,23.7
3263,23.6
3264,23.6
3265,23.6
3266,23.3
3267,23.2
3268,23.2
3269,23.1
3270,23.2
3271,23.5
3272,24.6
3273,25.7
3274,26.0
3275,27.0
3276,27.1
3277,29.7
3278,27.6
3279,27.2
3280,26.9
3281,26.0
3282,25.0
3283,24.5
3284,24.4
3285,24.100000000000005
3286,24.100000000000005
3287,24.0
3288,24.0
3289,24.0
3290,24.0
3291,23.100000000000005
3292,23.100000000000005
3293,23.100000000000005
3294,23.2
3295,25.3
3296,25.3
3297,29.6
3298,29.8
3299,29.6
3300,31.0
3301,31.2
3302,31.0
3303,30.4
3304,30.0
3305,28.3
3306,27.2
3307,26.6
3308,25.5
3309,25.7
3310,25.7
3311,25.1
3312,25.1
3313,25.5
3314,24.5
3315,24.0
3316,23.8
3317,23.8
3318,23.5
3319,24.0
3320,26.0
3321,28.4
3322,29.9
3323,31.9
3324,31.1
3325,31.1
3326,31.4
3327,31.1
3328,28.9
3329,28.5
3330,28.1
3331,27.9
3332,26.9
3333,26.2
3334,26.9
3335,27.0
3336,26.5
3337,26.0
3338,25.0
3339,25.4
3340,25.4
3341,25.0
3342,24.7
3343,25.1
3344,27.2
3345,29.0
3346,31.0
3347,31.0
3348,32.0
3349,30.3
3350,31.6
3351,31.2
3352,30.9
3353,29.5
3354,28.7
3355,26.5
3356,25.9
3357,25.5
3358,23.6
3359,23.6
3360,21.5
3361,24.1
3362,24.0
3363,23.9
3364,24.0
3365,23.9
3366,23.5
3367,23.2
3368,23.6
3369,24.1
3370,24.2
3371,29.8
3372,25.4
3373,26.1
3374,27.6
3375,26.2
3376,26.9
3377,25.5
3378,24.7
3379,26.4
3380,23.9
3381,23.7
3382,23.6
3383,23.6
3384,23.5
3385,23.4
3386,23.1
3387,23.1
3388,23.2
3389,23.2
3390,23.8
3391,24.0
3392,23.0
3393,25.5
3394,26.1
3395,26.4
3396,29.8
3397,26.8
3398,26.4
3399,26.5
3400,25.5
3401,26.1
3402,24.9
3403,24.2
3404,24.2
3405,24.2
3406,24.0
3407,24.0
3408,23.1
3409,24.0
3410,23.9
3411,24.0
3412,24.0
3413,24.0
3414,24.2
3415,25.1
3416,27.1
3417,29.0
3418,31.0
3419,30.3
3420,32.2
3421,32.9
3422,32.9
3423,31.6
3424,31.0
3425,29.5
3426,29.0
3427,27.8
3428,27.0
3429,26.8
3430,26.6
3431,26.2
3432,26.0
3433,25.5
3434,25.1
3435,24.5
3436,24.6
3437,24.5
3438,24.5
3439,24.2
3440,25.1
3441,25.6
3442,28.0
3443,27.5
3444,29.6
3445,29.1
3446,27.6
3447,27.9
3448,27.9
3449,26.1
3450,25.9
3451,24.1
3452,23.8
3453,24.8
3454,24.1
3455,24.1
3456,24.8
3457,23.6
3458,23.2
3459,23.2
3460,23.2
3461,23.1
3462,23.1
3463,23.9
3464,24.9
3465,26.3
3466,27.9
3467,28.9
3468,30.3
3469,29.1
3470,28.0
3471,28.0
3472,28.2
3473,27.3
3474,26.0
3475,24.9
3476,24.3
3477,24.1
3478,24.1
3479,24.0
3480,23.9
3481,23.6
3482,23.6
3483,23.6
3484,22.8
3485,22.6
3486,22.7
3487,23.8
3488,25.4
3489,28.1
3490,31.0
3491,31.6
3492,31.8
3493,25.5
3494,28.9
3495,25.5
3496,24.7
3497,24.9
3498,24.9
3499,24.9
3500,25.0
3501,25.0
3502,24.9
3503,24.9
3504,24.2
3505,24.2
3506,21.3
3507,21.5
3508,21.5
3509,24.0
3510,24.0
3511,24.0
3512,25.1
3513,27.0
3514,29.0
3515,30.3
3516,30.9
3517,31.8
3518,32.3
3519,30.4
3520,31.0
3521,30.5
3522,30.5
3523,30.5
3524,29.0
3525,27.4
3526,27.4
3527,27.2
3528,26.8
3529,26.2
3530,26.0
3531,25.4
3532,25.8
3533,25.8
3534,25.1
3535,26.1
3536,27.5
3537,26.0
3538,25.4
3539,26.1
3540,27.1
3541,26.2
3542,24.3
3543,24.5
3544,24.5
3545,24.9
3546,25.1
3547,24.5
3548,25.4
3549,24.3
3550,24.6
3551,24.1
3552,21.9
3553,21.9
3554,22.0
3555,21.9
3556,21.2
3557,21.5
3558,21.3
3559,21.3
3560,21.2
3561,22.0
3562,22.3
3563,22.8
3564,27.3
3565,23.0
3566,22.2
3567,24.2
3568,22.2
3569,22.4
3570,21.9
3571,22.1
3572,22.1
3573,22.1
3574,22.1
3575,22.1
3576,22.0
3577,22.0
3578,21.9
3579,23.0
3580,21.9
3581,21.8
3582,21.9
3583,23.0
3584,22.9
3585,27.2
3586,23.9
3587,23.9
3588,25.3
3589,26.8
3590,26.1
3591,26.1
3592,26.0
3593,25.5
3594,24.9
3595,24.1
3596,23.8
3597,23.6
3598,23.4
3599,23.3
3600,23.2
3601,22.7
3602,22.3
3603,22.8
3604,23.8
3605,22.0
3606,21.9
3607,22.0
3608,26.8
3609,23.1
3610,24.2
3611,26.8
3612,26.8
3613,26.8
3614,26.1
3615,27.1
3616,27.0
3617,26.0
3618,25.0
3619,24.5
3620,24.1
3621,24.0
3622,23.7
3623,23.7
3624,23.0
3625,23.0
3626,22.9
3627,22.9
3628,22.9
3629,23.1
3630,23.1
3631,23.1
3632,23.3
3633,23.9
3634,25.0
3635,27.5
3636,27.7
3637,27.7
3638,26.1
3639,25.5
3640,26.2
3641,24.7
3642,24.2
3643,24.2
3644,24.1
3645,24.1
3646,24.1
3647,24.1
3648,24.0
3649,24.0
3650,23.9
3651,22.5
3652,23.9
3653,23.9
3654,24.0
3655,23.6
3656,25.3
3657,26.2
3658,27.9
3659,25.4
3660,25.5
3661,27.9
3662,27.9
3663,27.8
3664,26.8
3665,23.0
3666,25.5
3667,25.0
3668,24.8
3669,24.5
3670,24.2
3671,24.2
3672,24.2
3673,24.2
3674,24.0
3675,24.0
3676,24.1
3677,24.0
3678,24.1
3679,24.5
3680,25.6
3681,26.0
3682,26.9
3683,27.8
3684,27.1
3685,25.9
3686,25.9
3687,25.9
3688,25.5
3689,25.4
3690,26.2
3691,25.1
3692,25.9
3693,26.1
3694,24.2
3695,24.2
3696,24.1
3697,24.1
3698,23.9
3699,23.8
3700,23.8
3701,23.8
3702,23.9
3703,24.1
3704,25.7
3705,26.3
3706,28.0
3707,30.0
3708,31.0
3709,31.0
3710,28.3
3711,27.2
3712,26.5
3713,26.5
3714,26.5
3715,26.5
3716,24.8
3717,25.7
3718,25.7
3719,25.5
3720,25.3
3721,25.6
3722,25.3
3723,25.0
3724,25.0
3725,25.0
3726,24.7
3727,24.3
3728,24.5
3729,25.1
3730,25.8
3731,26.0
3732,27.2
3733,26.2
3734,26.0
3735,26.0
3736,26.0
3737,25.2
3738,25.0
3739,24.9
3740,24.8
3741,24.2
3742,24.2
3743,24.2
3744,21.5
3745,23.8
3746,23.3
3747,23.7
3748,23.3
3749,23.6
3750,23.2
3751,23.2
3752,23.3
3753,23.9
3754,24.1
3755,24.3
3756,24.3
3757,26.0
3758,26.6
3759,26.6
3760,26.3
3761,27.4
3762,26.9
3763,26.3
3764,26.3
3765,25.4
3766,25.1
3767,25.0
3768,24.6
3769,21.5
3770,24.4
3771,24.3
3772,24.1
3773,24.1
3774,24.9
3775,25.0
3776,25.9
3777,27.4
3778,29.2
3779,27.8
3780,28.9
3781,28.9
3782,29.0
3783,28.3
3784,28.2
3785,28.2
3786,27.2
3787,24.5
3788,23.7
3789,23.2
3790,23.2
3791,23.2
3792,22.3
3793,22.2
3794,22.3
3795,22.3
3796,21.9
3797,21.8
3798,21.8
3799,21.8
3800,22.1
3801,23.1
3802,23.0
3803,23.5
3804,22.1
3805,21.9
3806,27.8
3807,25.0
3808,25.2
3809,25.1
3810,25.1
3811,24.5
3812,24.0
3813,23.9
3814,23.4
3815,23.1
3816,23.1
3817,23.0
3818,23.3
3819,23.0
3820,23.3
3821,22.9
3822,23.9
3823,24.8
3824,26.9
3825,27.8
3826,30.5
3827,31.2
3828,31.8
3829,31.2
3830,31.8
3831,31.8
3832,31.6
3833,31.6
3834,31.2
3835,28.5
3836,28.5
3837,26.8
3838,26.8
3839,27.5
3840,27.3
3841,27.1
3842,27.0
3843,26.3
3844,26.0
3845,25.9
3846,25.8
3847,26.0
3848,26.9
3849,26.9
3850,29.2
3851,31.1
3852,28.3
3853,28.3
3854,28.1
3855,27.7
3856,28.9
3857,27.1
3858,27.1
3859,24.5
3860,25.9
3861,24.5
3862,24.9
3863,25.2
3864,25.0
3865,25.2
3866,25.2
3867,24.5
3868,26.0
3869,24.7
3870,24.7
3871,24.7
3872,26.8
3873,28.2
3874,26.4
3875,28.1
3876,30.0
3877,29.0
3878,29.9
3879,29.7
3880,29.9
3881,30.1
3882,29.0
3883,28.3
3884,27.9
3885,27.0
3886,27.0
3887,27.1
3888,27.0
3889,26.0
3890,26.100000000000005
3891,26.100000000000005
3892,26.0
3893,26.0
3894,26.0
3895,26.100000000000005
3896,27.5
3897,29.2
3898,29.2
3899,27.5
3900,28.3
3901,30.7
3902,31.8
3903,29.9
3904,31.2
3905,29.8
3906,28.9
3907,28.5
3908,29.0
3909,27.9
3910,27.4
3911,27.8
3912,27.8
3913,27.5
3914,27.3
3915,27.3
3916,27.3
3917,26.100000000000005
3918,26.4
3919,26.0
3920,26.0
3921,26.0
3922,25.9
3923,25.9
3924,24.6
3925,24.1
3926,24.0
3927,25.9
3928,23.0
3929,23.0
3930,23.0
3931,22.1
3932,22.7
3933,22.7
3934,22.9
3935,23.0
3936,22.9
3937,22.7
3938,22.6
3939,22.6
3940,22.5
3941,27.5
3942,22.2
3943,23.4
3944,29.2
3945,26.1
3946,28.0
3947,28.0
3948,28.0
3949,28.0
3950,28.2
3951,28.9
3952,27.0
3953,26.0
3954,25.3
3955,25.0
3956,25.0
3957,25.0
3958,25.0
3959,25.0
3960,24.5
3961,24.5
3962,24.5
3963,24.4
3964,24.7
3965,24.9
3966,25.1
3967,26.6
3968,27.0
3969,27.9
3970,27.9
3971,28.9
3972,29.2
3973,28.9
3974,29.0
3975,29.0
3976,29.0
3977,28.2
3978,28.0
3979,27.0
3980,27.0
3981,27.1
3982,27.0
3983,27.0
3984,26.6
3985,26.6
3986,26.5
3987,26.3
3988,26.5
3989,26.5
3990,26.6
3991,27.2
3992,30.9
3993,29.1
3994,30.1
3995,29.2
3996,30.0
3997,29.8
3998,29.5
3999,29.2
4000,28.9
4001,28.9
4002,30.6
4003,26.1
4004,26.0
4005,25.1
4006,25.1
4007,25.9
4008,25.9
4009,22.2
4010,25.0
4011,25.4
4012,25.1
4013,25.0
4014,24.8
4015,25.1
4016,27.0
4017,28.0
4018,28.3
4019,28.3
4020,29.6
4021,29.8
4022,29.5
4023,30.6
4024,29.0
4025,29.2
4026,28.8
4027,28.8
4028,27.3
4029,27.5
4030,26.9
4031,26.8
4032,25.8
4033,25.8
4034,25.8
4035,25.8
4036,25.4
4037,25.0
4038,25.4
4039,25.2
4040,25.8
4041,25.8
4042,26.2
4043,26.4
4044,26.4
4045,22.2
4046,24.6
4047,25.7
4048,26.8
4049,25.0
4050,24.9
4051,24.6
4052,24.6
4053,24.6
4054,24.6
4055,24.1
4056,24.0
4057,24.0
4058,24.0
4059,24.0
4060,24.0
4061,24.0
4062,24.0
4063,24.5
4064,25.100000000000005
4065,26.0
4066,26.0
4067,27.4
4068,27.9
4069,27.4
4070,31.1
4071,27.0
4072,26.0
4073,26.0
4074,25.5
4075,25.1
4076,24.8
4077,24.9
4078,24.9
4079,24.7
4080,24.4
4081,24.5
4082,24.8
4083,24.9
4084,24.8
4085,24.9
4086,25.0
4087,25.0
4088,25.1
4089,26.0
4090,28.0
4091,29.1
4092,29.9
4093,29.9
4094,29.8
4095,30.9
4096,31.100000000000005
4097,30.1
4098,29.5
4099,27.6
4100,27.8
4101,27.8
4102,27.6
4103,27.8
4104,27.8
4105,27.9
4106,28.7
4107,25.8
4108,28.2
4109,28.2
4110,28.2
4111,29.3
4112,31.0
4113,32.8
4114,33.9
4115,34.1
4116,34.7
4117,34.5
4118,34.4
4119,34.0
4120,32.6
4121,32.6
